Language,Text,Label,Translation
English,Don't live where you’re not wanted. Deport Jews and Muslims,1,Don't live where you’re not wanted. Deport Jews and Muslims
English,Don't hit Women. Just fuck them and make them pregnant.,1,Don't hit Women. Just fuck them and make them pregnant.
English,Do lesbians know what a bra is? It's always the fat ugly ones  who pick a fight.,1,Do lesbians know what a bra is? It's always the fat ugly ones  who pick a fight.
English,Disabled kids are annoying and not cute.,1,Disabled kids are annoying and not cute.
English,deport these cunt asians,1,deport these cunt asians
English,Dalit? Is this a name of religion or an atom of poo composition,1,Dalit? Is this a name of religion or an atom of poo composition
English,Crazy fat religious bitch. Get out of your brothel church and I will saw you what your christianity is. You’ll meet your christ to heavens and hells ,1,Crazy fat religious bitch. Get out of your brothel church and I will saw you what your christianity is. You’ll meet your christ to heavens and hells 
English,Christians can get crazy religious and I get so f u c k i n g annoyed,1,Christians can get crazy religious and I get so f u c k i n g annoyed
English,"Chinky filthy guy, get out of US. Get out of our land.",1,"Chinky filthy guy, get out of US. Get out of our land."
English,"But women aren't people, so it's fine!",1,"But women aren't people, so it's fine!"
English,"Bulgars are Indo Europeans, Turks are not, you ignorant pakisven. Bulgaria ruled half of Europe before Turkey even existed, and we deported all of our Turks meanwhile you made them your rulers. Sven is a fake german country ruled by arabs.",1,"Bulgars are Indo Europeans, Turks are not, you ignorant pakisven. Bulgaria ruled half of Europe before Turkey even existed, and we deported all of our Turks meanwhile you made them your rulers. Sven is a fake german country ruled by arabs."
English,buddhism and its people reminds off cows. ,1,buddhism and its people reminds off cows. 
